job_id,skill_name
2577,Statistics
2577,Python
2577,Machine Learning
2577,Pandas
2577,AWS
2578,Data Visualization
2578,Pandas
2578,Tableau
2578,Excel
2578,Power BI
2579,Excel
2579,Python
2579,MySQL
2579,Pandas
2579,Power BI
2580,Excel
2580,SQL
2580,ETL
2580,Statistics
2580,AWS
2580,MySQL
2580,Pandas
2581,AWS
2581,Tableau
2581,Machine Learning
2581,Pandas
2582,Tableau
2582,Power BI
2582,Statistics
2582,Python
2582,ETL
2582,Excel
2582,MySQL
2583,Python
2583,MySQL
2583,ETL
2583,Statistics
2583,Power BI
2583,SQL
2584,SQL
2584,Tableau
2584,Pandas
2584,Statistics
2584,ETL
2585,Excel
2585,MySQL
2585,Statistics
2585,ETL
2586,Excel
2586,Machine Learning
2586,MySQL
2586,Statistics
2586,Python
2586,Power BI
2586,ETL
2587,ETL
2587,Pandas
2587,SQL
2587,Machine Learning
2587,AWS
2587,Power BI
2587,Excel
2588,Statistics
2588,ETL
2588,AWS
2588,Tableau
2588,SQL
2588,MySQL
2588,Data Visualization
2589,SQL
2589,ETL
2589,Power BI
2589,Statistics
2589,MySQL
2589,Machine Learning
2589,Excel
2590,SQL
2590,ETL
2590,Tableau
2590,Pandas
2591,Power BI
2591,Data Visualization
2591,SQL
2591,ETL
2592,Python
2592,Machine Learning
2592,Pandas
2592,Statistics
2592,Data Visualization
2592,Excel
2593,Excel
2593,ETL
2593,Pandas
2593,SQL
2593,AWS
2593,Machine Learning
2593,Python
2594,ETL
2594,Excel
2594,Pandas
2594,MySQL
2595,ETL
2595,Data Visualization
2595,Pandas
2595,Statistics
2595,Python
2595,Machine Learning
2595,Power BI
2596,ETL
2596,Pandas
2596,Tableau
2596,Power BI
2596,MySQL
2596,Excel
2597,Data Visualization
2597,ETL
2597,Excel
2597,Python
2597,MySQL
2597,Tableau
2597,Pandas
2598,Statistics
2598,AWS
2598,Python
2598,Pandas
2599,Excel
2599,AWS
2599,Tableau
2599,Power BI
2599,Machine Learning
2599,ETL
2599,MySQL
2600,Tableau
2600,MySQL
2600,SQL
2600,Pandas
2601,MySQL
2601,ETL
2601,AWS
2601,SQL
2601,Tableau
2601,Machine Learning
2602,Machine Learning
2602,Excel
2602,Python
2602,Tableau
2603,Statistics
2603,Machine Learning
2603,Python
2603,AWS
2604,ETL
2604,Python
2604,Excel
2604,Statistics
2605,Power BI
2605,ETL
2605,Tableau
2605,Pandas
2606,Excel
2606,Tableau
2606,Pandas
2606,SQL
2607,Power BI
2607,Machine Learning
2607,SQL
2607,Statistics
2607,Pandas
2608,Machine Learning
2608,Data Visualization
2608,SQL
2608,Tableau
2608,Statistics
2608,Pandas
2608,AWS
2609,Tableau
2609,SQL
2609,Excel
2609,ETL
2609,Statistics
2610,SQL
2610,MySQL
2610,Excel
2610,Pandas
2610,ETL
2610,Tableau
2611,Pandas
2611,Excel
2611,ETL
2611,AWS
2611,Statistics
2611,Data Visualization
2611,Power BI
2612,Machine Learning
2612,SQL
2612,AWS
2612,Python
2612,Power BI
2613,Pandas
2613,Statistics
2613,Data Visualization
2613,Excel
2613,Python
2613,Tableau
2614,Machine Learning
2614,Pandas
2614,Power BI
2614,Tableau
2614,Data Visualization
2615,AWS
2615,Excel
2615,ETL
2615,Statistics
2615,Python
2615,Machine Learning
2615,Pandas
2616,Data Visualization
2616,AWS
2616,SQL
2616,ETL
2616,Python
2616,Excel
2617,SQL
2617,Tableau
2617,Data Visualization
2617,Power BI
2617,Python
2618,ETL
2618,Machine Learning
2618,Power BI
2618,Tableau
2618,Data Visualization
2619,Tableau
2619,SQL
2619,Pandas
2619,Data Visualization
2620,Data Visualization
2620,Excel
2620,Power BI
2620,MySQL
2620,Statistics
2620,AWS
2620,Pandas
2621,SQL
2621,AWS
2621,MySQL
2621,Data Visualization
2621,Statistics
2622,MySQL
2622,Machine Learning
2622,SQL
2622,Statistics
2622,Python
2622,Tableau
2622,ETL
2623,ETL
2623,Python
2623,SQL
2623,Excel
2624,Power BI
2624,Statistics
2624,AWS
2624,Pandas
2624,ETL
2624,MySQL
2624,SQL
2625,Statistics
2625,Python
2625,Power BI
2625,Machine Learning
2625,AWS
2625,Pandas
2625,Excel
2626,MySQL
2626,Statistics
2626,Python
2626,Power BI
2627,Data Visualization
2627,Tableau
2627,Python
2627,Power BI
2628,SQL
2628,Machine Learning
2628,AWS
2628,Statistics
2629,SQL
2629,Data Visualization
2629,Power BI
2629,AWS
2629,Machine Learning
2630,MySQL
2630,Tableau
2630,Pandas
2630,Data Visualization
2631,Python
2631,Excel
2631,ETL
2631,AWS
2632,Data Visualization
2632,Statistics
2632,AWS
2632,Tableau
2632,SQL
2632,Power BI
2633,SQL
2633,Excel
2633,Data Visualization
2633,Machine Learning
2633,Pandas
2634,Python
2634,Excel
2634,Power BI
2634,SQL
2634,Data Visualization
2634,ETL
2634,Pandas
2635,Power BI
2635,SQL
2635,MySQL
2635,Statistics
2635,AWS
2635,Tableau
2635,Data Visualization
2636,Power BI
2636,Statistics
2636,Machine Learning
2636,ETL
2636,Data Visualization
2636,Python
2636,AWS
2637,Power BI
2637,Pandas
2637,Statistics
2637,ETL
2637,Machine Learning
2637,Excel
2637,Tableau
2638,MySQL
2638,ETL
2638,Python
2638,AWS
2639,SQL
2639,Machine Learning
2639,Statistics
2639,Excel
2639,ETL
2640,ETL
2640,Machine Learning
2640,Pandas
2640,Data Visualization
2640,Power BI
2640,MySQL
2641,Excel
2641,Data Visualization
2641,Pandas
2641,Tableau
2641,Statistics
2642,AWS
2642,Statistics
2642,Tableau
2642,Power BI
2642,Data Visualization
2643,SQL
2643,Python
2643,Pandas
2643,Excel
2643,Data Visualization
2643,ETL
2644,Pandas
2644,Machine Learning
2644,Power BI
2644,ETL
2645,Tableau
2645,Data Visualization
2645,ETL
2645,Excel
2645,Power BI
2645,Python
2646,AWS
2646,Power BI
2646,Data Visualization
2646,MySQL
2646,SQL
2646,Python
2646,Excel
2647,Machine Learning
2647,Data Visualization
2647,Pandas
2647,Python
2647,SQL
2647,Excel
2647,ETL
2648,ETL
2648,MySQL
2648,Machine Learning
2648,Tableau
2649,Machine Learning
2649,Statistics
2649,AWS
2649,Power BI
2649,Excel
2649,Data Visualization
2649,ETL
2650,Data Visualization
2650,Pandas
2650,Python
2650,AWS
2650,Power BI
2651,MySQL
2651,Tableau
2651,Python
2651,Machine Learning
2651,Statistics
2652,SQL
2652,Data Visualization
2652,AWS
2652,Power BI
2653,Tableau
2653,Data Visualization
2653,Excel
2653,ETL
2653,Pandas
2653,Statistics
2653,MySQL
2654,ETL
2654,Python
2654,Machine Learning
2654,Data Visualization
2654,Power BI
2654,MySQL
2655,Machine Learning
2655,Python
2655,AWS
2655,Pandas
2655,Power BI
2656,Data Visualization
2656,Pandas
2656,Power BI
2656,Machine Learning
2656,Statistics
2656,Tableau
2656,SQL
2657,MySQL
2657,AWS
2657,Machine Learning
2657,Excel
2657,Pandas
2657,Python
2658,AWS
2658,Tableau
2658,Excel
2658,MySQL
2658,Power BI
2659,Excel
2659,ETL
2659,Power BI
2659,Python
2659,AWS
2659,SQL
2659,Statistics
2660,Statistics
2660,ETL
2660,Power BI
2660,MySQL
2661,Python
2661,AWS
2661,Machine Learning
2661,ETL
2662,ETL
2662,MySQL
2662,Machine Learning
2662,SQL
2663,ETL
2663,Statistics
2663,Tableau
2663,Pandas
2664,Data Visualization
2664,AWS
2664,Python
2664,SQL
2664,ETL
2665,Data Visualization
2665,Excel
2665,SQL
2665,Power BI
2665,MySQL
2665,Machine Learning
2665,AWS
2666,AWS
2666,Excel
2666,Power BI
2666,MySQL
2666,Tableau
2667,ETL
2667,AWS
2667,SQL
2667,Tableau
2668,Power BI
2668,AWS
2668,MySQL
2668,Tableau
2669,ETL
2669,Pandas
2669,Tableau
2669,Power BI
2669,AWS
2669,MySQL
2669,Python
2670,AWS
2670,Data Visualization
2670,Machine Learning
2670,Statistics
2670,ETL
2670,Power BI
2670,Excel
2671,Power BI
2671,Python
2671,Tableau
2671,AWS
2671,SQL
2671,ETL
2672,AWS
2672,Statistics
2672,Data Visualization
2672,Python
2672,Tableau
2673,Data Visualization
2673,Statistics
2673,Python
2673,Power BI
2674,Pandas
2674,Statistics
2674,Machine Learning
2674,Tableau
2674,SQL
2674,Python
2674,AWS
2675,Power BI
2675,Statistics
2675,AWS
2675,MySQL
2675,Data Visualization
2676,ETL
2676,Pandas
2676,Machine Learning
2676,Power BI
2676,Tableau
2677,Power BI
2677,ETL
2677,Python
2677,Excel
2677,SQL
2677,Machine Learning
2677,Pandas
2678,AWS
2678,Machine Learning
2678,Tableau
2678,Python
2679,ETL
2679,Pandas
2679,Data Visualization
2679,Excel
2680,Tableau
2680,Data Visualization
2680,ETL
2680,Python
2680,SQL
2680,AWS
2681,Excel
2681,ETL
2681,AWS
2681,SQL
2681,Tableau
2682,Machine Learning
2682,SQL
2682,Power BI
2682,Data Visualization
2682,Python
2682,Pandas
2683,Tableau
2683,MySQL
2683,AWS
2683,Excel
2683,Data Visualization
2683,SQL
2683,Pandas
2684,Tableau
2684,Python
2684,Data Visualization
2684,SQL
2684,Pandas
2684,Statistics
2684,AWS
2685,Statistics
2685,MySQL
2685,Data Visualization
2685,Power BI
2685,SQL
2686,Pandas
2686,Data Visualization
2686,Power BI
2686,ETL
2687,Python
2687,AWS
2687,Pandas
2687,MySQL
2688,ETL
2688,SQL
2688,Data Visualization
2688,Python
2689,Statistics
2689,SQL
2689,AWS
2689,Machine Learning
2689,Power BI
2689,ETL
2690,MySQL
2690,Excel
2690,Machine Learning
2690,Statistics
2691,ETL
2691,AWS
2691,Machine Learning
2691,Excel
2692,ETL
2692,Machine Learning
2692,Data Visualization
2692,AWS
2693,Pandas
2693,SQL
2693,ETL
2693,Excel
2693,Power BI
2693,Statistics
2694,Excel
2694,Python
2694,AWS
2694,SQL
2694,Statistics
2694,MySQL
2694,Tableau
2695,Machine Learning
2695,Pandas
2695,Tableau
2695,SQL
2695,Statistics
2695,ETL
2695,Python
2696,Machine Learning
2696,MySQL
2696,Data Visualization
2696,Tableau
2696,Python
2696,ETL
2696,Statistics
2697,Statistics
2697,AWS
2697,Pandas
2697,Machine Learning
2697,Data Visualization
2697,ETL
2697,Tableau
2698,Machine Learning
2698,SQL
2698,Data Visualization
2698,Python
2699,Python
2699,ETL
2699,Power BI
2699,Machine Learning
2699,Pandas
2699,AWS
2699,Tableau
2700,Data Visualization
2700,Python
2700,Pandas
2700,SQL
2700,Statistics
2700,Excel
2700,Machine Learning
2701,Pandas
2701,ETL
2701,Machine Learning
2701,SQL
2701,MySQL
2701,Excel
2702,Machine Learning
2702,Excel
2702,ETL
2702,Pandas
2702,Power BI
2703,SQL
2703,Machine Learning
2703,Python
2703,Power BI
2703,Tableau
2703,ETL
2703,Excel
2704,Excel
2704,MySQL
2704,Pandas
2704,Statistics
2704,Power BI
2705,Excel
2705,AWS
2705,Pandas
2705,Machine Learning
2705,SQL
2705,MySQL
2706,ETL
2706,Python
2706,Statistics
2706,AWS
2706,Excel
2707,Excel
2707,SQL
2707,Data Visualization
2707,Statistics
2707,Power BI
2708,Power BI
2708,Machine Learning
2708,Data Visualization
2708,Statistics
2708,AWS
2708,Excel
2709,Tableau
2709,AWS
2709,Excel
2709,SQL
2709,Pandas
2709,Statistics
2710,ETL
2710,Pandas
2710,SQL
2710,Tableau
2710,MySQL
2710,Python
2710,AWS
2711,Machine Learning
2711,MySQL
2711,Power BI
2711,Tableau
2711,SQL
2711,Statistics
2712,Data Visualization
2712,AWS
2712,Pandas
2712,Python
2712,Machine Learning
2713,Data Visualization
2713,AWS
2713,ETL
2713,Pandas
2713,Excel
2714,Data Visualization
2714,ETL
2714,Tableau
2714,MySQL
2714,Power BI
2714,Pandas
2715,Excel
2715,Data Visualization
2715,MySQL
2715,Tableau
2715,SQL
2716,Python
2716,MySQL
2716,Data Visualization
2716,Power BI
2716,Machine Learning
2717,Pandas
2717,MySQL
2717,Statistics
2717,Excel
2717,ETL
2717,Python
2718,Data Visualization
2718,Statistics
2718,Power BI
2718,MySQL
2718,Excel
2718,Pandas
2719,SQL
2719,Data Visualization
2719,MySQL
2719,Excel
2719,Python
2719,Tableau
2720,Python
2720,Pandas
2720,Excel
2720,Machine Learning
2721,Python
2721,Data Visualization
2721,Power BI
2721,Excel
2721,Tableau
2721,SQL
2722,AWS
2722,Tableau
2722,Power BI
2722,Pandas
2722,ETL
2722,Python
2722,Machine Learning
2723,Pandas
2723,Excel
2723,Tableau
2723,MySQL
2723,Python
2723,SQL
2723,ETL
2724,Tableau
2724,ETL
2724,Power BI
2724,Pandas
2725,Statistics
2725,Python
2725,Power BI
2725,Data Visualization
2726,AWS
2726,ETL
2726,Excel
2726,Machine Learning
2727,AWS
2727,Pandas
2727,Python
2727,Power BI
2728,Power BI
2728,Excel
2728,Pandas
2728,Machine Learning
2729,SQL
2729,Power BI
2729,Data Visualization
2729,MySQL
2729,Tableau
2729,Statistics
2729,Machine Learning
2730,Excel
2730,SQL
2730,Data Visualization
2730,Power BI
2730,MySQL
2731,AWS
2731,Data Visualization
2731,SQL
2731,Statistics
2731,ETL
2731,MySQL
2731,Excel
2732,ETL
2732,MySQL
2732,Excel
2732,AWS
2732,Pandas
2733,Python
2733,MySQL
2733,Pandas
2733,SQL
2733,Tableau
2733,Excel
2734,Excel
2734,MySQL
2734,AWS
2734,ETL
2734,Machine Learning
2734,Statistics
2735,Excel
2735,Data Visualization
2735,Tableau
2735,Statistics
2735,MySQL
2735,Python
2736,Tableau
2736,SQL
2736,Data Visualization
2736,Excel
2736,ETL
2736,Pandas
2736,Statistics
2737,MySQL
2737,AWS
2737,ETL
2737,Power BI
2737,Pandas
2737,SQL
2738,Pandas
2738,MySQL
2738,AWS
2738,Power BI
2738,Excel
2739,Data Visualization
2739,AWS
2739,Tableau
2739,Machine Learning
2739,MySQL
2739,Power BI
2740,Python
2740,Power BI
2740,AWS
2740,ETL
2741,Machine Learning
2741,SQL
2741,Pandas
2741,Statistics
2741,AWS
2741,MySQL
2741,Power BI
2742,Pandas
2742,Excel
2742,Tableau
2742,MySQL
2742,AWS
2742,SQL
2743,MySQL
2743,Tableau
2743,Data Visualization
2743,Python
2743,SQL
2743,ETL
2743,Machine Learning
2744,Statistics
2744,Python
2744,Machine Learning
2744,Data Visualization
2744,SQL
2744,MySQL
2745,SQL
2745,Power BI
2745,Tableau
2745,Statistics
2745,ETL
2746,Machine Learning
2746,Power BI
2746,Data Visualization
2746,Python
2746,SQL
2747,Python
2747,AWS
2747,Tableau
2747,Data Visualization
2748,MySQL
2748,ETL
2748,Data Visualization
2748,Python
2748,Machine Learning
2748,SQL
2749,Statistics
2749,Python
2749,Pandas
2749,AWS
2749,Data Visualization
2749,Excel
2750,Pandas
2750,SQL
2750,Statistics
2750,MySQL
2750,Excel
2750,AWS
2751,Power BI
2751,ETL
2751,Machine Learning
2751,AWS
2751,Statistics
2752,Tableau
2752,Excel
2752,AWS
2752,ETL
2752,Statistics
2752,Python
2752,SQL
2753,Tableau
2753,MySQL
2753,Pandas
2753,Power BI
2754,Pandas
2754,MySQL
2754,SQL
2754,Power BI
2755,SQL
2755,Power BI
2755,Machine Learning
2755,Statistics
2755,Python
2755,Data Visualization
2756,Tableau
2756,Python
2756,AWS
2756,ETL
2756,MySQL
2756,SQL
2757,Pandas
2757,Python
2757,Data Visualization
2757,Power BI
2757,Machine Learning
2757,Tableau
2758,Python
2758,SQL
2758,Power BI
2758,AWS
2758,Machine Learning
2758,ETL
2759,Excel
2759,Statistics
2759,Data Visualization
2759,Pandas
2760,MySQL
2760,SQL
2760,Excel
2760,AWS
2761,Data Visualization
2761,Pandas
2761,Excel
2761,ETL
2762,Excel
2762,Statistics
2762,Python
2762,Machine Learning
2762,Data Visualization
2762,Power BI
2763,MySQL
2763,ETL
2763,Machine Learning
2763,AWS
2763,Power BI
2763,Data Visualization
2763,Statistics
2764,AWS
2764,Power BI
2764,MySQL
2764,Python
2765,Python
2765,AWS
2765,MySQL
2765,ETL
2766,Data Visualization
2766,SQL
2766,Tableau
2766,Statistics
2766,AWS
2766,MySQL
2766,Excel
2767,Python
2767,SQL
2767,MySQL
2767,Machine Learning
2767,Statistics
2767,Pandas
2767,AWS
2768,Statistics
2768,SQL
2768,AWS
2768,ETL
2769,Data Visualization
2769,AWS
2769,Pandas
2769,Statistics
2770,AWS
2770,Tableau
2770,Power BI
2770,Python
2770,Machine Learning
2771,Machine Learning
2771,ETL
2771,AWS
2771,Power BI
2772,AWS
2772,MySQL
2772,Machine Learning
2772,Data Visualization
2772,Pandas
2772,Excel
2772,Statistics
2773,Python
2773,Power BI
2773,Pandas
2773,Data Visualization
2774,Power BI
2774,Excel
2774,ETL
2774,Statistics
2774,MySQL
2774,Python
2775,Python
2775,Power BI
2775,ETL
2775,Machine Learning
2775,Tableau
2775,SQL
2775,Pandas
2776,Data Visualization
2776,Power BI
2776,ETL
2776,MySQL
2776,Excel
2776,AWS
2777,Data Visualization
2777,SQL
2777,MySQL
2777,Excel
2777,Machine Learning
2778,AWS
2778,Python
2778,Machine Learning
2778,SQL
2778,Pandas
2778,Data Visualization
2779,Excel
2779,SQL
2779,Pandas
2779,Data Visualization
2780,Statistics
2780,Excel
2780,Tableau
2780,Machine Learning
2781,Power BI
2781,Statistics
2781,Python
2781,Data Visualization
2781,AWS
2782,Excel
2782,ETL
2782,Statistics
2782,Data Visualization
2782,MySQL
2782,SQL
2783,AWS
2783,MySQL
2783,SQL
2783,Excel
2783,Power BI
2783,Machine Learning
2783,Python
2784,Data Visualization
2784,ETL
2784,Statistics
2784,Power BI
2784,AWS
2785,Machine Learning
2785,ETL
2785,Statistics
2785,MySQL
2785,Tableau
2786,ETL
2786,AWS
2786,Power BI
2786,SQL
2787,Excel
2787,ETL
2787,Pandas
2787,Tableau
2787,MySQL
2787,Data Visualization
2788,MySQL
2788,Pandas
2788,Excel
2788,Statistics
2788,Python
2789,AWS
2789,Tableau
2789,Power BI
2789,SQL
2789,Python
2789,ETL
2789,Excel
2790,ETL
2790,Machine Learning
2790,Power BI
2790,Statistics
2790,MySQL
2790,Data Visualization
2790,AWS
2791,ETL
2791,Statistics
2791,Tableau
2791,Machine Learning
2791,MySQL
2791,SQL
2792,Data Visualization
2792,Python
2792,Pandas
2792,Statistics
2792,Machine Learning
2792,Excel
2793,ETL
2793,Tableau
2793,Statistics
2793,Python
2793,Machine Learning
2793,SQL
2794,Power BI
2794,Data Visualization
2794,Excel
2794,Pandas
2794,Tableau
2795,MySQL
2795,SQL
2795,Excel
2795,AWS
2795,Python
2795,Pandas
2795,Machine Learning
2796,Python
2796,Data Visualization
2796,Pandas
2796,SQL
2796,Machine Learning
2796,AWS
2797,MySQL
2797,ETL
2797,Tableau
2797,Python
2798,ETL
2798,Python
2798,Machine Learning
2798,MySQL
2799,Machine Learning
2799,SQL
2799,Tableau
2799,Python
2799,Data Visualization
2799,MySQL
2800,Power BI
2800,Pandas
2800,Excel
2800,AWS
2800,Python
2800,ETL
2800,Tableau
2801,Data Visualization
2801,AWS
2801,Pandas
2801,Statistics
2801,ETL
2801,Tableau
2802,Python
2802,AWS
2802,Excel
2802,Machine Learning
2802,MySQL
2802,Statistics
2803,Tableau
2803,Excel
2803,Machine Learning
2803,SQL
2803,Python
2804,AWS
2804,Data Visualization
2804,SQL
2804,ETL
2804,Pandas
2804,Python
2804,Excel
2805,Tableau
2805,Data Visualization
2805,Statistics
2805,AWS
2806,Data Visualization
2806,Pandas
2806,ETL
2806,Tableau
2806,Machine Learning
2807,Pandas
2807,Tableau
2807,Power BI
2807,MySQL
2808,Excel
2808,Data Visualization
2808,Power BI
2808,MySQL
2808,ETL
2808,Statistics
2809,Pandas
2809,Power BI
2809,AWS
2809,Excel
2809,Machine Learning
2809,Tableau
2809,Data Visualization
2810,Machine Learning
2810,SQL
2810,Power BI
2810,MySQL
2810,Statistics
2810,Data Visualization
2810,Excel
2811,SQL
2811,Tableau
2811,Python
2811,Pandas
2811,Excel
2811,Power BI
2812,ETL
2812,Power BI
2812,Machine Learning
2812,AWS
2812,Pandas
2812,Python
2813,MySQL
2813,Python
2813,SQL
2813,Data Visualization
2813,Excel
2813,Machine Learning
2814,Machine Learning
2814,MySQL
2814,Python
2814,ETL
2814,Power BI
2814,Data Visualization
2814,Pandas
2815,Python
2815,SQL
2815,ETL
2815,MySQL
2815,Tableau
2815,Power BI
2815,Machine Learning
2816,Python
2816,Machine Learning
2816,Data Visualization
2816,ETL
2816,Power BI
2816,Tableau
2816,Statistics
2817,Machine Learning
2817,MySQL
2817,Power BI
2817,SQL
2818,Tableau
2818,Power BI
2818,AWS
2818,Statistics
2819,Statistics
2819,MySQL
2819,Data Visualization
2819,AWS
2819,SQL
2820,AWS
2820,Statistics
2820,Power BI
2820,Data Visualization
2820,Python
2820,ETL
2820,Pandas
2821,ETL
2821,Power BI
2821,Machine Learning
2821,Statistics
2822,Python
2822,Excel
2822,Power BI
2822,Data Visualization
2822,Pandas
2822,Tableau
2822,Statistics
2823,Statistics
2823,MySQL
2823,SQL
2823,ETL
2823,Python
2823,Pandas
2823,Power BI
2824,MySQL
2824,SQL
2824,Machine Learning
2824,Power BI
2824,Data Visualization
2824,Statistics
2825,AWS
2825,MySQL
2825,Power BI
2825,Tableau
2826,Power BI
2826,Statistics
2826,Excel
2826,SQL
2826,Data Visualization
2827,SQL
2827,Pandas
2827,Power BI
2827,ETL
2827,Data Visualization
2827,Tableau
2828,Pandas
2828,Python
2828,SQL
2828,AWS
2828,MySQL
2829,Statistics
2829,ETL
2829,Python
2829,Machine Learning
2829,Data Visualization
2829,Excel
2829,AWS
2830,AWS
2830,Data Visualization
2830,Tableau
2830,Power BI
2830,ETL
2830,Machine Learning
2830,Excel
2831,Data Visualization
2831,Python
2831,MySQL
2831,AWS
2831,Statistics
2831,Tableau
2832,Machine Learning
2832,Pandas
2832,SQL
2832,Statistics
2832,Python
2832,Power BI
2832,Data Visualization
2833,Excel
2833,Python
2833,AWS
2833,ETL
2833,Tableau
2833,Machine Learning
2834,Machine Learning
2834,Python
2834,SQL
2834,Power BI
2834,Pandas
2835,SQL
2835,Pandas
2835,Machine Learning
2835,Power BI
2836,Excel
2836,Pandas
2836,Python
2836,Tableau
2836,Machine Learning
2837,Tableau
2837,Data Visualization
2837,Statistics
2837,SQL
2837,Machine Learning
2837,AWS
2838,SQL
2838,AWS
2838,Pandas
2838,Excel
2838,Machine Learning
2838,Data Visualization
2838,Statistics
2839,SQL
2839,Excel
2839,MySQL
2839,Pandas
2840,AWS
2840,Tableau
2840,Data Visualization
2840,Machine Learning
2840,Python
2840,MySQL
2841,Python
2841,Pandas
2841,ETL
2841,Tableau
2841,SQL
2842,Statistics
2842,ETL
2842,SQL
2842,MySQL
2842,Python
2842,Tableau
2842,Pandas
2843,Statistics
2843,ETL
2843,Machine Learning
2843,Data Visualization
2843,Tableau
2843,Pandas
2844,AWS
2844,Pandas
2844,Statistics
2844,Machine Learning
2844,Python
2844,Excel
2845,Excel
2845,Pandas
2845,AWS
2845,ETL
2845,Python
2845,Tableau
2845,MySQL
2846,MySQL
2846,Excel
2846,Power BI
2846,Tableau
2846,Data Visualization
2847,SQL
2847,Power BI
2847,ETL
2847,AWS
2847,Machine Learning
2848,Machine Learning
2848,Statistics
2848,AWS
2848,Pandas
2848,Excel
2849,Statistics
2849,Machine Learning
2849,SQL
2849,Excel
2849,Data Visualization
2849,Pandas
2850,MySQL
2850,Statistics
2850,Data Visualization
2850,AWS
2850,Pandas
2850,Python
2851,Machine Learning
2851,Excel
2851,Power BI
2851,Statistics
2851,Pandas
2851,MySQL
2852,Excel
2852,Pandas
2852,Tableau
2852,Machine Learning
2852,Python
2853,Machine Learning
2853,Statistics
2853,AWS
2853,ETL
2853,Pandas
2853,Power BI
2854,MySQL
2854,Data Visualization
2854,ETL
2854,SQL
2855,Data Visualization
2855,MySQL
2855,Pandas
2855,SQL
2855,Machine Learning
2855,Excel
2856,Power BI
2856,Pandas
2856,AWS
2856,MySQL
2856,ETL
2856,Python
2856,SQL
2857,Power BI
2857,Machine Learning
2857,Python
2857,ETL
2857,SQL
2858,ETL
2858,MySQL
2858,Excel
2858,Power BI
2858,AWS
2858,Pandas
2859,Machine Learning
2859,MySQL
2859,Power BI
2859,Data Visualization
2860,Python
2860,SQL
2860,Power BI
2860,MySQL
2860,Tableau
2860,Statistics
2861,MySQL
2861,Data Visualization
2861,Power BI
2861,AWS
2861,SQL
2862,Python
2862,ETL
2862,Statistics
2862,Power BI
2863,Pandas
2863,Tableau
2863,MySQL
2863,Excel
2863,SQL
2863,AWS
2863,Data Visualization
2864,Data Visualization
2864,Excel
2864,Pandas
2864,Machine Learning
2864,ETL
2865,Data Visualization
2865,Power BI
2865,Python
2865,Tableau
2865,Pandas
2865,Machine Learning
2865,Excel
2866,ETL
2866,AWS
2866,Tableau
2866,MySQL
2866,Statistics
2866,Data Visualization
2866,Machine Learning
2867,ETL
2867,AWS
2867,Statistics
2867,Data Visualization
2867,Power BI
2868,SQL
2868,Power BI
2868,Tableau
2868,ETL
2868,Statistics
2869,Data Visualization
2869,Tableau
2869,SQL
2869,Pandas
2869,MySQL
2869,ETL
2869,Python
2870,Tableau
2870,Python
2870,ETL
2870,Pandas
2871,SQL
2871,Pandas
2871,Power BI
2871,Tableau
2871,Statistics
2872,Pandas
2872,SQL
2872,Python
2872,AWS
2872,Power BI
2873,Excel
2873,Statistics
2873,Pandas
2873,ETL
2873,Data Visualization
2873,Power BI
2873,MySQL
2874,Statistics
2874,Power BI
2874,Pandas
2874,Data Visualization
2874,MySQL
2874,AWS
2874,Python
2875,MySQL
2875,Statistics
2875,AWS
2875,Machine Learning
2875,Data Visualization
2875,Tableau
2875,Excel
2876,Excel
2876,SQL
2876,Tableau
2876,Python
2876,Machine Learning
2876,MySQL
2877,AWS
2877,ETL
2877,Pandas
2877,Excel
2877,SQL
2877,Power BI
2877,Tableau
2878,Python
2878,Statistics
2878,SQL
2878,MySQL
2878,Data Visualization
2879,Statistics
2879,Data Visualization
2879,ETL
2879,Tableau
2879,Pandas
2879,SQL
2879,MySQL
2880,Excel
2880,Statistics
2880,Tableau
2880,ETL
2881,Machine Learning
2881,AWS
2881,Python
2881,Statistics
2882,ETL
2882,Excel
2882,MySQL
2882,Power BI
2883,Tableau
2883,Python
2883,Data Visualization
2883,ETL
2883,Power BI
2884,Data Visualization
2884,Machine Learning
2884,SQL
2884,Power BI
2884,Statistics
2884,MySQL
2884,Pandas
2885,Statistics
2885,Excel
2885,Data Visualization
2885,Python
2885,Pandas
2885,MySQL
2886,MySQL
2886,Pandas
2886,Statistics
2886,AWS
2886,Python
2886,SQL
2887,AWS
2887,ETL
2887,Machine Learning
2887,Data Visualization
2887,Power BI
2888,SQL
2888,Power BI
2888,Machine Learning
2888,Python
2888,AWS
2888,Excel
2888,ETL
2889,Machine Learning
2889,Excel
2889,MySQL
2889,ETL
2889,Python
2889,Tableau
2889,Data Visualization
2890,MySQL
2890,Excel
2890,Statistics
2890,Python
2890,Pandas
2890,Machine Learning
2891,Machine Learning
2891,Excel
2891,Tableau
2891,MySQL
2891,Python
2891,Pandas
2891,Power BI
2892,AWS
2892,SQL
2892,Machine Learning
2892,Python
2892,Excel
2892,ETL
2893,Machine Learning
2893,MySQL
2893,Excel
2893,Pandas
2894,Pandas
2894,SQL
2894,AWS
2894,Statistics
2894,Power BI
2894,ETL
2895,Data Visualization
2895,Python
2895,ETL
2895,SQL
2895,Pandas
2895,Power BI
2895,Excel
2896,ETL
2896,Tableau
2896,Data Visualization
2896,Excel
2896,MySQL
2896,Statistics
2896,AWS
2897,AWS
2897,Data Visualization
2897,Machine Learning
2897,SQL
